Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0]",8.24502143052178,5.061093459438966,3.183927971082814,9.99997594566653,3.154621675405086,55015,2,3
"[1, 1, 0, 0, 1]",6.0016305543825395,4.905029546148991,1.0966010082335487,9.727899534368184,3.1115267572729866,86120,3,2
"[1, 1, 0, 1, 0]",6.329293177904773,4.985870444850956,1.343422733053817,9.988321255917187,3.1253114594513227,7925,3,2
"[1, 1, 0, 1, 1]",3.5059617542288204,4.413173884688338,-0.9072121304595178,9.981586815959899,3.007225528211868,960,4,1
"[1, 1, 1, 0, 0]",6.4665321222087355,5.132870855260805,1.3336612669479306,10.064359580839039,3.082301770898214,88312,3,2
"[1, 1, 1, 0, 1]",3.4655662831960465,4.297786725432064,-0.8322204422360175,10.09087753590773,3.1651601710785533,65256,4,1
"[1, 1, 1, 1, 0]",3.7192768912732097,4.464051235692429,-0.744774344419219,10.139061900862538,3.0608438076690487,78270,4,1
"[1, 1, 1, 1, 1]",0.0,0.0,0.0,10.146037077976098,3.041816327739559,1304,5,0
"[1, 0, 0, 0, 0]",10.353638295147654,4.997327885932922,5.356310409214732,10.070160404117098,3.12748485195297,18629,1,4
"[1, 0, 0, 0, 1]",8.580283562298808,4.72057526927928,3.859708293019528,9.979990262528831,3.180680886826059,25900,2,3
"[1, 0, 0, 1, 0]",8.968883760716366,4.846068901988818,4.122814858727549,10.149088330372917,3.168621394442792,29704,2,3
"[1, 0, 0, 1, 1]",6.164268400720574,4.8031122757566775,1.3611561249638964,9.893262005460747,2.9986166646038224,49689,3,2
"[1, 0, 1, 0, 0]",8.815548311916496,5.0266079992935255,3.7889403126229704,10.262464661247186,3.096836340475856,52874,2,3
"[1, 0, 1, 0, 1]",6.452090612914019,4.979025430543431,1.473065182370588,10.074014517921066,2.94803446867933,16306,3,2
"[1, 0, 1, 1, 0]",6.407698191070751,4.908837032009842,1.498861159060909,10.140417986498885,3.2194190045601268,69475,3,2
"[1, 0, 1, 1, 1]",3.399931626417173,4.099803774191419,-0.6998721477742462,10.109956358244563,3.1633850856775005,97188,4,1
