Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0]",5.256904480086787,2.972750557376087,2.2841539227106997,6.328912030972831,1.7055720059091934,12871,2,3
"[1, 1, 0, 0, 1]",3.9473339167450785,2.9845272334882096,0.9628066832568689,6.31028893664378,1.7219496662840907,24012,3,2
"[1, 1, 0, 1, 0]",3.9381003670622405,3.0708873011473194,0.8672130659149211,6.427251415559825,1.8134268807475398,3442,3,2
"[1, 1, 0, 1, 1]",2.36305633295877,2.533936037318595,-0.1708797043598249,6.2938955890609645,1.7242575708853631,89462,4,1
"[1, 1, 1, 0, 0]",3.934094810800007,2.9341956133349063,0.9998991974651008,6.5429947612595605,1.7340518620702343,21590,3,2
"[1, 1, 1, 0, 1]",2.137988816922106,2.6034864102874247,-0.4654975933653187,6.357778913108385,1.7884221903077981,20746,4,1
"[1, 1, 1, 1, 0]",2.319856794690252,2.645128605749989,-0.325271811059737,6.308185923484502,1.7864978040865735,7048,4,1
"[1, 1, 1, 1, 1]",0.0,0.0,0.0,6.553957083458819,1.7758140079279496,27452,5,0
"[1, 0, 0, 0, 0]",6.413631558882015,2.9535964396965553,3.4600351191854597,6.5094366723169035,1.7789526111250897,27201,1,4
"[1, 0, 0, 0, 1]",5.514372848623086,2.9256226673617096,2.5887501812613767,6.512494175293391,1.8250786475453664,53444,2,3
"[1, 0, 0, 1, 0]",5.5067441449884855,2.941193211083272,2.5655509339052136,6.476160734666623,1.8007466050575531,55844,2,3
"[1, 0, 0, 1, 1]",3.8941253008012953,2.9316984384193514,0.9624268623819439,6.419005868415312,1.7780442401284413,68972,3,2
"[1, 0, 1, 0, 0]",5.2763069472779796,2.8447629448295015,2.431544002448478,6.449894684591531,1.7588055047675815,14384,2,3
"[1, 0, 1, 0, 1]",4.008652543991518,2.9029119475600718,1.1057405964314464,6.510878902049696,1.7301293950582572,72776,3,2
"[1, 0, 1, 1, 0]",4.026200941226206,2.9072387704536222,1.1189621707725834,6.435589461922353,1.8206190922946233,9379,3,2
"[1, 0, 1, 1, 1]",2.1541383331389357,2.4681027623686855,-0.3139644292297499,6.438016567366786,1.7119802656260803,38080,4,1
