Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",14.478816741493423,4.065533451328086,10.413283290165337,10.094390763532571,2.330851506064032,54950,2,8
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",13.929757549779797,3.7857581658222252,10.143999383957572,10.032650106691861,2.2037378136931736,58115,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",13.884101480937879,4.02581571223362,9.85828576870426,9.966239803652103,2.14894394717879,77803,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",13.316682873936044,4.341953284387099,8.974729589548945,10.160641063813648,2.265574840993753,3419,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",13.87062534968067,4.2286495149558805,9.64197583472479,10.113904260074598,2.147518216576741,98666,3,7
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",12.809353529851649,4.406428673229658,8.40292485662199,10.165753092688194,2.227941870201028,81689,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",12.971194851317994,4.509722371970946,8.461472479347048,10.132770465222892,2.168329952348586,35987,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",11.804117300085498,4.870709534820551,6.933407765264946,10.02518414969326,2.1801501649424915,84185,5,5
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",13.788578300022873,4.163299923705183,9.625278376317691,9.96110844086242,2.1388048264431543,10192,3,7
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",13.197787337396848,4.280357899410087,8.917429437986762,10.07177758856429,2.156628851273223,49580,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",12.751516685723725,4.630249061199286,8.121267624524439,10.239498861816251,2.266767982379878,26603,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",12.071820248484123,4.751836292103302,7.3199839563808204,10.157965002009602,2.239259101441906,16286,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",13.08802235544253,4.4142405892512535,8.673781766191276,10.041980851003467,2.1488010460713967,20113,4,6
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",11.630830016066565,4.884738255214426,6.7460917608521385,10.023329446514193,2.221157386960698,95678,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",11.73170171794846,4.776753955801128,6.954947762147333,10.166083264711766,2.1181626301282046,5162,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",10.589331945323021,4.946619803945974,5.642712141377047,10.062814374493527,2.2394292914441265,79179,6,4
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",13.889335277111455,4.287694805665713,9.60164047144574,10.215492852668783,2.2864880524720457,15950,3,7
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",13.061979841387162,4.202971220006088,8.859008621381074,10.12048533073758,2.105084249688889,15888,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",13.027441974950698,4.653229711758619,8.374212263192078,10.174595525604767,2.4077086821917275,7217,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",11.950582419730862,4.722645382898222,7.22793703683264,10.063947352209755,2.1941993670785074,68378,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",12.612393384475064,4.166242955151092,8.446150429323971,9.89153307646123,2.2130585000780916,95220,4,6
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1]",11.659048447841597,4.803652053742496,6.855396394099101,10.108072049623894,2.095042292352002,75561,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",12.110182693576647,4.397088099674283,7.713094593902364,10.074468119922333,2.168416460946311,90853,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",10.277856080791269,5.303613337374354,4.974242743416915,10.081545088057084,2.27614801053096,9879,6,4
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",13.145129294110067,4.121789251223837,9.023340042886229,10.105269826458246,2.187551270858804,42510,4,6
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",11.769382486614271,4.4105017316376225,7.358880754976648,9.983315261595052,2.1913180727598798,50282,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",11.815647281621779,4.786131420658347,7.029515860963431,10.080877846310932,2.176567174430562,70838,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",10.280856145931933,5.2058130597577446,5.075043086174189,9.94618993893464,2.190292081036286,5577,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]",11.732520897436812,4.605441118167247,7.127079779269565,10.031518561327713,2.19491954460647,74665,5,5
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 1]",10.569360687348846,5.1282846274461775,5.441076059902668,10.129946667648564,2.2531976776859497,42431,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",10.454130316221478,4.746958268273921,5.707172047947558,9.933483944850066,2.25717442701217,35215,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",8.492712896475851,4.803799274823055,3.6889136216527962,10.179039664285101,2.182521617152825,39495,7,3
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",13.389087789441858,4.088607430024386,9.30048035941747,9.919869019081277,2.1404670163483055,9409,3,7
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",12.940032383397561,4.473277178599482,8.46675520479808,10.126151567961077,2.2003773103400204,13515,4,6
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 0]",12.98234518957408,4.4026031144546875,8.579742075119391,9.887349857817878,2.20191650477893,43407,4,6
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 1]",11.490386144939334,4.411755625851098,7.078630519088236,9.939913665911062,2.2655164977658506,46971,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",12.8953790590854,4.468835498675385,8.426543560410014,10.171884940185988,2.1968586787445576,18999,4,6
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 1]",11.88326716724802,4.565956260187394,7.317310907060626,10.111863454584062,2.2874082545024375,19454,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",11.607451368111771,4.611496332990687,6.995955035121084,9.974711342788229,2.26015338297017,74436,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 1]",10.41813780409566,4.882390789776196,5.535747014319464,10.169378666300997,2.2694276722356275,38329,6,4
"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",12.931210956154933,4.428309806345341,8.502901149809592,10.115343296915796,2.264051598288923,8381,4,6
"[1, 1, 0, 0, 1, 0, 1, 0, 0, 1]",11.918871469306776,4.724026732626336,7.19484473668044,10.154654617917188,2.189489223274874,3022,5,5
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0]",11.661488583410318,4.32321762641176,7.338270956998557,10.075219130148703,2.183609639690386,42146,5,5
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]",10.77075370686644,4.772525229903346,5.998228476963094,10.14547161929014,2.1524191222752482,57897,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]",11.979526578299316,4.988812236091347,6.990714342207969,10.154221379170231,2.1885655622903792,10506,5,5
"[1, 1, 0, 0, 1, 0, 1, 1, 0, 1]",10.711164445061039,4.621040739064298,6.090123705996741,10.133526294939667,2.180324882919408,58992,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0]",10.942410771913618,4.756360457909389,6.186050314004229,10.212564673743792,2.2329264539830667,73809,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",8.40714023717868,4.932834022345772,3.4743062148329082,9.992436721007214,2.1618397730868866,71730,7,3
"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",12.800764511709044,4.569451605235032,8.231312906474013,10.210848122828514,2.1747889847411725,63814,4,6
"[1, 1, 0, 0, 1, 1, 0, 0, 0, 1]",11.736491775743545,4.506388492053786,7.2301032836897585,10.021484473754276,2.1667568011320393,18705,5,5
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 0]",11.785520493641705,5.023904498457394,6.761615995184311,10.036171387853283,2.292505467109398,47256,5,5
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",10.401825667408351,4.907136097158218,5.4946895702501335,9.933301642444956,2.2008260892734146,84739,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",12.183128776172568,4.455927288699233,7.727201487473335,10.220100117179594,2.172640490038517,81389,5,5
"[1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",10.578619875880833,5.158913364594731,5.419706511286101,10.177486130961311,2.281980658018943,70000,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 1, 0]",10.33769599543607,4.542208537728715,5.795487457707354,10.044498265037026,2.176585781739663,24270,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",8.242051620896264,5.287294826979277,2.954756793916987,10.075765192117442,2.17872582929661,52263,7,3
"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",12.04082392378583,4.698043326586824,7.342780597199005,10.132944270496818,2.2536881106480724,97804,5,5
"[1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",10.056922627291861,4.999269119891622,5.057653507400239,9.872983256815207,2.2344031438047094,14625,6,4
"[1, 1, 0, 0, 1, 1, 1, 0, 1, 0]",10.570300985498701,4.970635300725496,5.599665684773205,10.045485268590586,2.171471758170726,17698,6,4
"[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]",8.684262075963403,5.01558389710977,3.668678178853633,10.09198816785758,2.2571006531805327,32385,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 0, 0]",10.44875706633262,4.612817216814773,5.835939849517847,10.227571521130212,2.1677181264582956,15378,6,4
"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",8.574398585127836,4.898191650070692,3.6762069350571442,10.065037355044293,2.2374790520118717,76923,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0]",8.695691637770466,5.12254894002317,3.573142697747296,10.128635077184448,2.104076442746612,57236,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",6.3451810967435565,4.928562275912337,1.4166188208312196,10.086492048661574,2.163369304650106,34607,8,2
"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",13.473850809598247,4.190316491694453,9.283534317903793,9.885742624434604,2.2545976953167925,45532,3,7
"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",12.886437184263837,4.422226039716429,8.46421114454741,10.043030201618006,2.2160531699255372,60140,4,6
"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",12.720128557843193,4.248285489563641,8.47184306827955,10.039773803325016,2.2367037973337056,49985,4,6
