Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0
3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
4,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
5,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
7,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0
9,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1
10,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0
11,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0
12,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0
13,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0
14,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1
15,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
16,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1
17,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
18,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0
19,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1
20,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1
21,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0
22,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0
23,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1
24,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
