Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
4,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
6,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
7,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1
9,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0
10,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
11,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
13,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
14,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1
15,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
16,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1
17,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
18,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
19,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0
20,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
21,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0
23,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0
24,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0
25,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
26,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
29,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
30,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0
