Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
2,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1
3,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0
4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
5,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1
6,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0
7,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1
8,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
9,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1
10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1
12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0
14,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
15,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
16,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0
17,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0
18,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
19,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
20,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1
22,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1
23,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0
24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
25,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
26,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
27,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0
28,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1
29,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
30,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0
31,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
32,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
33,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0
34,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1
35,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
36,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1
37,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
38,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0
39,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1
41,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1
42,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
43,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
44,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
45,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1
46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
47,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
49,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0
50,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
53,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
54,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
55,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
56,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
