Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
3,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0
4,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1
5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
6,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
7,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1
8,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1
9,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0
10,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0
11,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
12,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0
13,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0
14,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1
15,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
16,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0
17,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
18,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0
19,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1
20,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
21,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
22,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0
23,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
24,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
25,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0
26,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
27,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0
28,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0
29,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
30,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1
31,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1
32,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
33,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
34,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0
35,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
36,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0
37,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0
38,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
39,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
40,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1
41,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
42,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1
43,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0
44,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1
45,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
46,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
47,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0
48,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
49,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
50,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0
51,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
52,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0
53,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1
54,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1
55,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1
56,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0
57,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
58,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0
59,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1
60,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1
61,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
62,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1
63,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0
64,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
65,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
66,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
67,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
68,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
69,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
70,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
71,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
72,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
73,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1
74,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
75,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1
76,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0
77,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
78,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
79,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
80,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
81,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0
82,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0
83,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1
84,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
85,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
86,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0
87,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1
88,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
89,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1
90,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0
91,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
92,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
93,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
94,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
95,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
96,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1
97,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
98,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1
99,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
100,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1
101,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
102,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
103,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
104,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1
105,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0
106,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
107,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
108,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0
109,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1
110,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
111,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
112,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
113,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
