Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1
1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
2,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1
3,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0
4,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
6,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
11,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1
12,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
14,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
15,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
16,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1
17,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
18,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
19,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1
20,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1
21,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
22,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
23,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0
24,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0
25,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
30,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
31,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
