Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0
2,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0
3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
4,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1
5,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0
8,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1
9,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
11,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0
12,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0
13,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
14,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1
17,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0
18,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
19,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
20,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
21,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
22,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1
24,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0
25,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
26,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
28,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1
29,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1
30,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0
31,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
32,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
33,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1
34,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
35,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
36,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1
37,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1
38,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
39,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
41,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
42,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
