Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
3,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0
4,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
5,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
6,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
7,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
8,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0
9,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
10,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0
11,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
12,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
13,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
14,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0
15,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1
16,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0
17,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1
18,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
20,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
21,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
22,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0
23,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
24,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
25,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
26,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0
28,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
29,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0
30,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1
31,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
32,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
33,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
34,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
35,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
36,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0
37,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0
38,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
39,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
40,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
41,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
42,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
43,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
44,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1
45,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0
46,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
47,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
48,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0
49,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0
50,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0
51,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
52,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1
53,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0
54,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
55,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1
56,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
57,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1
58,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
59,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1
60,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1
61,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1
62,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
63,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
