Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0
1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0
2,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1
3,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0
4,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0
5,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1
6,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0
8,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1
9,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
10,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1
11,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0
12,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
13,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
14,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
15,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1
16,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
17,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0
18,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
19,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
20,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1
21,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0
23,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
24,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0
25,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0
26,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0
27,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0
28,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
29,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1
30,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
31,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
32,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
35,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
36,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0
37,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
38,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
39,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
40,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
41,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
42,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0
43,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
44,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
45,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0
46,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0
47,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0
48,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0
49,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
50,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0
51,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
52,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
53,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
54,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0
55,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
56,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
57,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
58,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1
59,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
60,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1
61,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1
62,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
63,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1
64,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
65,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1
66,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0
67,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0
68,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0
69,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0
70,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0
71,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0
72,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
73,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
74,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
75,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
76,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0
77,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
78,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
79,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
80,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1
81,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1
82,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1
83,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
84,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1
85,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0
86,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
87,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
89,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
90,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
91,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
92,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0
93,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
94,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
