Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1
2,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1
3,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1
4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
5,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
6,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
7,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1
8,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
9,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
10,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1
11,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0
12,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1
13,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1
14,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
15,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0
16,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1
17,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
18,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0
19,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0
20,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0
21,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0
22,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1
23,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
24,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0
26,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0
27,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1
28,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0
29,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
30,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0
31,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
32,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0
33,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1
34,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
35,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0
36,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0
37,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0
39,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0
40,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
41,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0
42,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0
43,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0
44,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0
45,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0
46,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
47,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0
48,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
49,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1
50,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1
51,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
52,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
53,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1
54,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1
55,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1
56,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
57,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
58,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0
59,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
60,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0
61,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0
62,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0
63,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1
64,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1
65,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
66,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
67,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
68,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1
69,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
70,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0
71,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0
72,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0
73,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0
74,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0
75,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0
76,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
77,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1
78,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1
79,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
80,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
82,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
83,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0
84,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1
85,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
86,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1
87,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1
88,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
89,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
90,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0
91,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
92,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
93,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
94,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1
95,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0
96,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
97,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
98,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
99,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
