Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0
2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1
4,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0
5,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
6,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0
7,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1
8,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
9,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
10,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
11,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
12,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1
13,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0
14,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
15,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
17,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
18,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
19,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
21,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1
22,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0
23,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0
24,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1
25,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0
26,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0
27,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1
28,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
29,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1
30,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0
31,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
32,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1
33,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1
34,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0
35,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0
36,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0
37,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
38,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0
39,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0
40,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1
41,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0
42,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
43,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1
44,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1
45,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
46,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0
47,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
48,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1
49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
50,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1
