Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0
2,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
3,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1
4,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1
5,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
6,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
7,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1
8,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1
9,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1
10,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1
11,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0
12,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1
13,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1
14,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0
15,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
16,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1
17,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0
18,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
19,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
20,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1
21,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
22,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0
23,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1
24,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
25,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1
26,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
27,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0
28,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1
29,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
30,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1
31,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
32,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
33,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0
34,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0
35,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
36,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1
37,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
38,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
39,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0
40,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0
41,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
42,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0
43,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
44,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
45,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0
46,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1
47,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1
48,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
49,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
50,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
51,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
53,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0
54,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0
55,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1
56,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0
57,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0
58,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
59,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0
60,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1
61,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
62,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0
63,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
64,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1
65,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1
66,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1
67,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1
68,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1
69,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
70,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1
71,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1
72,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1
73,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1
74,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1
75,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
76,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1
77,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1
78,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
79,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1
80,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
81,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0
82,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1
83,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0
84,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0
85,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1
86,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0
87,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
88,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0
