Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0
2,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0
3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
4,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0
5,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0
6,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0
7,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1
8,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0
9,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0
10,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0
11,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
12,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
14,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0
15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
16,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
17,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
18,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
19,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
20,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0
23,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1
24,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1
25,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
26,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
27,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1
28,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
29,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
30,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
31,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
32,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0
33,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0
34,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
35,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
36,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
37,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1
38,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
39,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
40,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1
41,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
43,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
44,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
45,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0
46,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0
47,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0
48,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
49,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
50,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
51,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
52,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
53,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0
54,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0
55,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1
56,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1
57,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0
58,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
59,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
60,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
61,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
62,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0
63,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
64,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
65,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
66,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1
67,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
68,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1
69,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0
70,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
71,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
72,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1
73,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
74,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1
75,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1
76,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
77,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
78,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
79,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0
80,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1
81,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0
82,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0
83,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1
84,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
85,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1
86,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1
87,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1
88,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1
89,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1
90,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0
91,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
92,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
93,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0
