Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0
1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0
2,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1
3,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1
4,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
5,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1
6,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0
7,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
8,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1
9,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0
10,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0
11,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
12,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0
13,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
14,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1
15,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1
16,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
17,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
18,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0
19,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1
20,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1
21,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0
22,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1
23,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1
24,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0
25,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1
26,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
27,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1
28,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1
29,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
30,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1
31,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
32,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1
33,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
34,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
35,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
36,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1
37,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0
38,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
39,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0
40,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
41,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1
42,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
43,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0
44,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0
45,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
46,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
47,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
48,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1
49,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1
50,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
51,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0
52,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0
53,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
54,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
55,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
56,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
57,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
58,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
59,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1
60,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
61,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0
62,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0
63,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
65,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
66,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0
67,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
68,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0
69,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
70,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0
71,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
72,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0
73,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0
74,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1
75,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0
76,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0
77,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1
78,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
79,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0
80,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
81,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0
82,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
83,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
