Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0
2,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1
3,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0
4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
5,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0
6,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
7,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1
8,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1
9,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
10,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
11,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
12,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
13,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
14,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1
15,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0
16,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
17,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0
18,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1
19,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0
20,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
21,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0
22,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0
23,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0
24,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
25,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1
26,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0
27,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1
28,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0
29,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0
30,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0
31,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1
32,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0
33,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0
34,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0
35,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0
36,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0
37,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0
38,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0
39,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0
40,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0
41,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0
42,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0
43,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
44,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0
45,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0
46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
47,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0
48,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
49,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
50,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
51,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
53,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
54,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
55,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0
56,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0
57,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
58,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0
59,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
60,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
61,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
62,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
64,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
65,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
69,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
70,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
71,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
72,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
73,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
74,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
76,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0
