Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1
7,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1
8,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1
9,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1
10,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1
11,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1
12,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
13,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
14,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1
15,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1
16,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
17,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
18,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
19,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
20,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
21,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
22,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1
23,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
24,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
25,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
26,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1
27,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
28,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1
29,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
30,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
31,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
32,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
33,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
34,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
35,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
36,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
37,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
38,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0
39,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
40,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
41,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0
42,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
43,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0
44,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1
45,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
46,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
47,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
48,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
49,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1
50,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
51,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
52,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
53,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0
54,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
55,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
56,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0
57,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
58,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
59,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0
60,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0
61,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0
62,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0
63,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0
64,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0
65,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0
66,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0
67,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0
68,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0
