Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1
2,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
3,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
6,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1
7,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1
8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0
10,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
11,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0
14,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0
15,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
17,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
18,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1
19,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
20,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0
21,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
22,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1
23,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
24,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
25,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0
26,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1
27,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
28,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0
29,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0
30,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0
31,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0
32,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
33,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
34,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1
35,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
