Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1
2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
4,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0
5,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0
6,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0
7,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
8,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1
9,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1
10,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
11,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0
12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
13,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1
14,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
17,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1
18,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1
19,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0
20,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
21,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1
22,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0
23,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
24,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
25,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
26,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0
27,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0
28,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0
29,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0
30,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1
31,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
32,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1
33,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1
34,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0
35,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1
