Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1
1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1
3,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1
4,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
5,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1
6,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
7,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
8,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
9,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
10,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1
11,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
12,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1
13,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
14,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1
15,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1
16,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1
17,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
18,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
19,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1
20,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1
21,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0
22,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1
23,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
24,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
25,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0
26,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0
27,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0
28,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1
29,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0
30,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0
31,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0
32,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0
33,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0
34,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1
35,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
36,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0
37,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0
38,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0
39,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0
40,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0
41,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
42,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
43,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
44,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
45,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
46,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0
47,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
48,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
49,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
50,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
51,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
52,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
53,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
54,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
55,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
56,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
57,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
58,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
59,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0
60,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0
61,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
62,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
63,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
64,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0
65,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
66,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0
67,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0
68,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0
69,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0
70,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0
71,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0
