Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1
1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1
2,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0
3,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
4,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1
5,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
6,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1
7,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0
8,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0
9,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1
10,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1
11,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
12,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1
13,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1
14,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1
15,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1
16,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1
17,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1
18,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1
19,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1
20,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
21,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
22,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1
23,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1
24,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
25,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
26,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
27,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
28,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1
29,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1
30,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1
31,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
32,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
33,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
34,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
35,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
36,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1
37,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
38,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
39,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1
40,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
41,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
42,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
43,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
44,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
45,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
46,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
47,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
48,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
49,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
50,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
51,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1
52,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
53,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
54,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
55,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
56,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0
57,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
58,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1
59,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1
60,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1
61,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1
62,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1
63,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1
64,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1
65,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1
66,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1
67,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1
68,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1
