Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0
1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0
2,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0
3,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1
4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
5,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
6,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
7,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
8,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
9,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
10,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
11,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1
12,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
13,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1
14,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
15,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
16,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1
17,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
18,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
19,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
20,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0
22,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0
23,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
24,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0
25,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
26,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
27,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
28,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
29,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
30,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
31,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
32,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
33,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
34,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
35,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
36,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
37,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
38,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
39,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
40,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
41,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
42,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
43,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
44,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
