Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1
2,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
3,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
4,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1
5,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1
6,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0
7,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0
8,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0
9,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1
10,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1
11,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1
12,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
13,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1
14,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1
15,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1
16,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1
17,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1
18,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
19,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1
20,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1
21,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1
22,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1
23,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1
24,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
25,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1
26,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1
27,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1
28,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
29,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
30,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1
31,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1
32,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1
33,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1
34,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
35,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
36,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1
37,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
38,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1
39,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
40,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1
41,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1
42,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
43,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
44,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
