Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1
2,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
3,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1
4,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
5,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1
6,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
7,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
8,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
9,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
10,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1
11,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1
12,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1
13,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1
14,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1
15,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
16,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0
17,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
18,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1
19,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
20,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0
21,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
22,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
23,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
24,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1
25,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1
26,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
27,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0
28,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1
29,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0
30,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1
31,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1
