Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1
1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1
2,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0
3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1
4,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1
5,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
6,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0
7,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
8,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1
9,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
10,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1
11,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0
12,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1
13,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1
14,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1
15,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1
16,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1
17,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1
18,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
19,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1
