Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1
3,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0
4,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0
5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0
7,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0
8,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
9,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0
10,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0
11,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0
12,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
13,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1
14,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
15,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0
16,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1
17,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
18,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0
19,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
20,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
21,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
22,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1
23,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0
24,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0
25,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
26,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
27,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
28,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0
29,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
30,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
31,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0
32,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0
33,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1
34,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0
35,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0
36,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
37,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
38,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
39,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0
40,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0
41,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
42,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
43,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
44,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0
45,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0
46,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1
47,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
48,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0
49,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0
50,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0
51,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0
52,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0
53,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
54,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
55,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0
56,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
57,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0
58,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
59,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
60,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
61,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1
62,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0
63,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
64,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
65,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
66,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
67,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
68,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1
69,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1
70,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
71,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0
72,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0
73,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1
74,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
75,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
76,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1
77,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1
78,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1
79,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1
80,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
81,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0
82,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1
83,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0
84,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
85,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1
86,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
87,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1
88,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
89,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0
90,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1
91,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
92,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
93,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
94,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
95,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0
96,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0
97,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1
98,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
99,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
