Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1
1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0
2,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0
3,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
4,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1
5,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0
6,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1
7,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
8,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1
9,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
10,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0
11,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
12,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0
13,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
14,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
15,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
16,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
17,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
18,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1
19,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1
20,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
21,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1
22,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
23,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
24,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1
25,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
26,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
27,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
28,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1
29,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
30,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
31,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
32,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0
33,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1
34,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1
35,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
36,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1
37,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1
38,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0
39,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0
40,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0
41,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0
42,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0
43,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0
44,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0
45,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0
46,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0
47,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0
48,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0
