Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1
2,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
3,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
4,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
7,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
8,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
9,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
10,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
11,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
12,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
13,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
14,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
15,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
16,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
17,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
18,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
19,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1
20,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
21,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0
22,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0
23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
24,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
25,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
26,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
27,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1
28,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1
29,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
30,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1
31,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1
32,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
33,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
34,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1
35,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
36,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1
37,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
38,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1
39,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
40,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
41,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
42,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
43,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
44,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
45,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
46,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1
47,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1
48,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0
49,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
50,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1
51,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1
52,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
53,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
54,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
55,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
56,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
57,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1
58,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
59,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
60,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
61,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
62,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
63,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
64,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
65,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
66,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
67,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1
68,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
69,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1
70,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
71,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0
72,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
73,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
74,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1
75,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
76,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
77,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0
78,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
79,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0
80,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
81,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0
82,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
