Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0
2,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
3,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
4,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
5,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
6,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1
7,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
8,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
9,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
10,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
11,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1
12,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
13,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
14,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
15,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
16,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
17,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
18,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
19,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
20,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
21,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
22,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
23,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
24,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
25,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
26,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
27,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
28,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
29,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
30,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
31,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
32,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1
33,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
34,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
35,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
36,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
37,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
38,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
39,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
40,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
41,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
42,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
43,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
44,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
