Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",118.10495676435124,80.6648517456874,37.44010501866384,6.464782778473064,1.268287868928302,443,2,8
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",88.79318680904409,57.23870269141309,31.554484117631,6.457105041194274,1.2152406562886076,53043,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",91.64381148289957,60.49624797035505,31.147563512544515,6.426946787015844,1.2608182062855293,60141,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",68.6627577897502,45.491564860807195,23.171192928943007,6.3303241059479864,1.292496509455165,14770,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",89.34272662520645,59.80825569915618,29.534470926050275,6.479317045795957,1.1868434954482687,487,3,7
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",68.18125053587059,45.163876778833455,23.017373757037134,6.461635059017755,1.302545205387778,90119,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",67.70628213997189,43.022408707082405,24.683873432889484,6.46506972621099,1.2334053858107765,81628,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",49.48978591942428,34.52220865094415,14.967577268480127,6.39003861801122,1.2218793971173894,24580,5,5
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",95.31829923767744,61.04019170486626,34.27810753281118,6.508895174740301,1.2260427140248413,33733,3,7
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",72.1504481332203,47.93166910772769,24.2187790254926,6.4164049994358905,1.235537339956248,54293,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",69.01055151130285,46.666118339474394,22.344433171828456,6.457374127427778,1.3163950301739284,73645,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",52.68551595178952,34.96317760193923,17.72233834985029,6.454435141839687,1.319936831698766,60250,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",68.81473177552961,50.49109243851602,18.32363933701359,6.528389571747732,1.2528432183042766,22712,4,6
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",51.776383712530674,34.66525245364436,17.111131258886317,6.497789488483291,1.2452408796517451,57225,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",49.233928939683295,33.901694484171635,15.33223445551166,6.421245215871212,1.3018006598114569,11474,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",36.52015328481708,25.055841791791348,11.464311493025729,6.511138857111273,1.2138828265650836,23701,6,4
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",91.73815413686293,57.48402092437749,34.25413321248544,6.448554319117858,1.2618560383689794,25928,3,7
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",67.84203090710763,45.372117189477876,22.46991371762975,6.463748257004338,1.2277393333433857,13029,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",65.01307337123484,42.63015872411978,22.382914647115058,6.3394785181054525,1.270999939330485,96080,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",51.83880810571158,35.442715073357164,16.396093032354415,6.469806282553813,1.2456807139936514,91778,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",67.62712810407393,44.39269130522763,23.234436798846303,6.391340556854561,1.2222825996091142,46254,4,6
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1]",50.837591563417575,35.933390397392884,14.904201166024691,6.451280156677818,1.2357772002974348,66167,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",51.58564313208787,35.672241433857685,15.913401698230182,6.3721540746987895,1.2960313589545136,97643,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",34.33788542671062,24.16497041026928,10.17291501644134,6.441567975144901,1.2408797367380429,45556,6,4
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",69.56909882989856,44.31559575391656,25.253503075982003,6.417895599131681,1.2729103652321803,58802,4,6
