Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0]",22.211725698106637,18.079964209176005,4.131761488930632,6.396369192887621,1.7678514711766862,43907,2,3
"[1, 1, 0, 0, 1]",14.557077876978898,12.79975927732352,1.7573185996553775,6.528819882510852,1.80499482770012,28144,3,2
"[1, 1, 0, 1, 0]",14.626489845787326,12.889002704592192,1.7374871411951336,6.382211825836033,1.780201767213892,98653,3,2
"[1, 1, 0, 1, 1]",5.874548055531722,7.277022512403118,-1.4024744568713956,6.368585042362714,1.705538575432143,46669,4,1
"[1, 1, 1, 0, 0]",14.246520355591718,12.515409173499448,1.7311111820922704,6.311720459784371,1.7278826850335094,31314,3,2
"[1, 1, 1, 0, 1]",6.461067996498133,7.625498674988635,-1.1644306784905023,6.39258940590912,1.8431700981622363,98819,4,1
"[1, 1, 1, 1, 0]",6.69598322920831,7.686793707835596,-0.990810478627286,6.251962968262708,1.7702553670799546,81950,4,1
"[1, 1, 1, 1, 1]",0.0,0.0,0.0,6.503528318231313,1.715804271438015,21842,5,0
"[1, 0, 0, 0, 0]",34.72126584816674,22.443928063339087,12.277337784827651,6.420709805832581,1.7402141136752445,18797,1,4
"[1, 0, 0, 0, 1]",25.218355467681416,16.195014706356336,9.02334076132508,6.506944151658376,1.749223342254733,58950,2,3
"[1, 0, 0, 1, 0]",25.126777317878993,18.943108722386235,6.183668595492758,6.512189529834762,1.8669035411216581,10550,2,3
"[1, 0, 0, 1, 1]",13.91511240649849,12.119315275947233,1.7957971305512572,6.418567868910108,1.795804870263123,54178,3,2
"[1, 0, 1, 0, 0]",23.47835144473207,18.208325321255565,5.270026123476505,6.475954904728764,1.761355504680349,81366,2,3
"[1, 0, 1, 0, 1]",14.820541739439705,12.202303776343463,2.6182379630962416,6.539590410796955,1.8277167444951334,48232,3,2
"[1, 0, 1, 1, 0]",14.560808273315498,12.339174821031555,2.2216334522839425,6.423893469027433,1.7892114544471884,23403,3,2
"[1, 0, 1, 1, 1]",6.497086358487166,7.778582376202131,-1.2814960177149652,6.346322954098652,1.7242107772823738,25987,4,1
