Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",90.30954466329851,66.28994878547445,24.01959587782406,5.011241048822599,0.328339212884091,94000,2,8
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",67.39495403197967,42.79595162337344,24.599002408606225,5.020168902492057,0.30012816574580226,23637,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",65.30812833159979,42.9958995675848,22.31222876401499,5.02419034351724,0.31194550475127464,17033,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",46.338353110401364,32.59200520223614,13.746347908165227,5.005640179372228,0.3328580378556187,27343,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",65.64095616715869,41.827659874483714,23.813296292674977,4.9874762102104215,0.33749909282704427,75901,3,7
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",46.828873896868465,32.15745319456587,14.671420702302598,5.015153472868608,0.3190017905241269,71674,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",48.096150691441025,30.08181525266959,18.014335438771436,5.028715624630166,0.30577441371158115,32245,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",34.929708786310286,24.148456578991784,10.781252207318502,4.991607765886771,0.3050172293766227,93823,5,5
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",60.41411893331106,42.72776865810899,17.686350275202066,4.982492513736406,0.3115994187576673,7355,3,7
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",48.57007624051215,31.80406293120836,16.76601330930379,5.000625360609792,0.3110366505096945,79482,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",50.40609624052148,34.28619069386654,16.11990554665494,5.0145495908690165,0.32454869094072897,81160,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",34.0027770207165,22.433488263407224,11.569288757309277,4.979294524167368,0.3184695071354868,41698,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",47.764070266557354,31.047453737122638,16.716616529434717,5.00269249598322,0.316017698046672,79783,4,6
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",33.128920599004545,22.516970357993884,10.61195024101066,5.009983470335864,0.31614173996338724,56867,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",35.366841410235416,23.421577406355933,11.945264003879483,5.016866583565155,0.32578052161188437,14142,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",25.011954409638797,16.329479365445923,8.682475044192874,5.025496749514532,0.32194383982495595,77402,6,4
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",63.72338416182525,43.88176018875896,19.84162397306629,4.985823858300017,0.328375635935957,20286,3,7
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",46.800842926404385,30.22997197624379,16.570870950160597,5.011928159816245,0.3183179598670628,85894,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",48.81440687609285,30.80363906693613,18.01076780915672,5.019956416585294,0.31699671331129003,48210,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",34.72524431347865,22.82123315718822,11.904011156290426,4.986788918825821,0.32425622681896665,62153,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",46.086099692329114,28.804372102444418,17.281727589884696,5.002511799845424,0.3229182655749779,70384,4,6
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1]",34.88965470795736,23.296932589666,11.592722118291363,4.971795781906147,0.3283421011485386,19101,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",32.64673895908536,22.003322406917174,10.643416552168187,4.983401148233808,0.2907225217645386,52037,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",24.97964893304249,16.58478049900665,8.394868434035839,5.003676098089372,0.3162510805734111,2286,6,4
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",46.85093562829625,30.795710984136587,16.05522464415966,4.991945711009904,0.3196213129612577,1423,4,6
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",36.75150343518891,25.74526954491628,11.006233890272629,4.990281778248677,0.31859554976140075,20898,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",35.590527888073666,23.490476268441842,12.100051619631824,4.99467793285931,0.3063114272261095,53743,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",24.40889327173248,17.2609422074032,7.1479510643292805,4.992348450540569,0.2979598548002066,75210,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]",34.62134114276862,23.301778280050097,11.319562862718524,4.9827094220024595,0.306641177740204,99776,5,5
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 1]",24.657144243350018,17.02138882996641,7.63575541338361,5.00340461027041,0.31566747167273973,24468,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",25.090641982706696,16.361576434598565,8.729065548108132,4.999401899901558,0.30005324866129546,9886,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",16.243140486957472,11.517892724648435,4.725247762309037,5.0099503430717744,0.31359123032254044,80297,7,3
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",64.66566670502098,42.439587403732936,22.226079301288046,4.980867011350263,0.32158959020732136,86609,3,7
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",49.151551206198114,33.66452193040595,15.487029275792167,4.987672679204395,0.31717757568812616,55598,4,6
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 0]",46.640658437166344,31.158965284625975,15.48169315254037,4.970884840466561,0.32224225199309675,75174,4,6
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 1]",33.51399867202409,22.692865812820525,10.821132859203562,5.016052276053816,0.3088119891860843,67520,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",47.08495729559323,30.24525254234788,16.839704753245346,5.020135016761625,0.30894275908076324,80977,4,6
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 1]",33.739784078460524,21.12474390581538,12.615040172645145,5.0043049761190215,0.3195256983822458,51544,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",32.943910564871025,21.304789155286077,11.639121409584948,5.010312177386253,0.3029487639430105,46461,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 1]",24.997658401765833,16.229559554648965,8.768098847116867,5.013082921073499,0.3074643085879672,98945,6,4
"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",45.51618131328362,32.24512756665723,13.271053746626386,5.00205196210422,0.3278020019593793,36447,4,6
