Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
15,0.1,0.25,0.3,0.9,0.85,0.4,0.75,0.65,0.2,0.4,0.4,0.55,0.0,0.9,0.15,0.4,0.6,0.75,0.25,0.9
16,0.25,0.3,0.5,0.95,0.85,0.5,0.75,0.7,0.3,0.45,0.5,0.5,0.1,0.9,0.1,0.5,0.75,0.8,0.15,0.9
17,0.2,0.3,0.4,1.0,0.8,0.55,0.75,0.75,0.4,0.4,0.55,0.35,0.05,0.95,0.25,0.5,0.75,0.7,0.25,1.0
18,0.35,0.45,0.15,0.95,0.6,0.65,0.9,0.85,0.45,0.55,0.5,0.35,0.0,0.95,0.35,0.6,0.75,0.65,0.4,0.95
19,0.25,0.65,0.1,0.95,0.5,0.7,1.0,0.75,0.55,0.6,0.5,0.35,0.05,0.9,0.3,0.8,0.65,0.8,0.55,0.9
20,0.35,0.75,0.05,0.8,0.45,0.95,0.9,0.9,0.5,0.55,0.25,0.2,0.15,0.9,0.4,0.75,0.65,0.75,0.65,0.95
21,0.25,0.75,0.25,0.75,0.45,1.0,0.85,0.95,0.4,0.7,0.25,0.2,0.15,0.95,0.3,0.9,0.6,0.7,0.8,0.95
22,0.25,0.65,0.1,0.8,0.4,1.0,0.85,0.95,0.05,0.85,0.25,0.25,0.15,0.8,0.15,0.85,0.6,0.55,0.9,0.9
23,0.55,0.6,0.4,0.75,0.3,0.95,0.75,0.95,0.3,0.8,0.35,0.3,0.0,0.9,0.25,0.95,0.45,0.6,0.7,0.75
24,0.5,0.5,0.35,0.75,0.45,0.9,0.85,0.95,0.15,0.85,0.5,0.4,0.0,0.9,0.4,0.9,0.45,0.35,0.5,0.4
25,0.45,0.55,0.2,0.75,0.6,0.85,0.9,0.95,0.2,0.75,0.5,0.45,0.1,1.0,0.3,0.95,0.45,0.55,0.5,0.25
26,0.4,0.6,0.2,0.65,0.8,0.8,0.75,0.9,0.25,0.6,0.35,0.4,0.25,0.9,0.15,0.85,0.4,0.65,0.55,0.2
27,0.45,0.75,0.25,0.6,0.9,0.7,0.65,0.85,0.1,0.45,0.1,0.45,0.15,0.85,0.2,0.9,0.5,0.65,0.65,0.35
28,0.6,0.65,0.25,0.7,0.85,0.6,0.6,0.65,0.2,0.3,0.0,0.6,0.15,0.6,0.3,0.85,0.7,0.55,0.75,0.25
29,0.6,0.55,0.1,0.8,0.9,0.45,0.5,0.55,0.1,0.15,0.0,0.85,0.1,0.55,0.45,0.65,0.75,0.5,0.85,0.05
30,0.5,0.35,0.1,0.65,0.8,0.6,0.4,0.8,0.15,0.15,0.1,0.8,0.15,0.65,0.6,0.6,0.7,0.45,0.8,0.05
31,0.5,0.35,0.15,0.65,1.0,0.7,0.25,0.85,0.3,0.2,0.35,0.75,0.1,0.7,0.7,0.6,0.85,0.45,0.8,0.05
32,0.4,0.35,0.2,0.9,0.95,0.55,0.45,0.75,0.1,0.4,0.4,0.55,0.2,0.5,0.5,0.7,0.65,0.6,0.75,0.15
33,0.2,0.1,0.35,0.85,0.85,0.25,0.7,0.9,0.1,0.25,0.35,0.4,0.2,0.35,0.7,0.8,0.15,0.65,0.45,0.3
34,0.2,0.1,0.35,0.65,0.75,0.25,0.7,1.0,0.0,0.45,0.35,0.35,0.25,0.4,0.65,0.8,0.25,0.5,0.5,0.45
35,0.4,0.1,0.3,0.6,0.6,0.4,0.4,0.95,0.05,0.65,0.65,0.3,0.3,0.6,0.65,0.8,0.25,0.45,0.35,0.5
36,0.25,0.0,0.35,0.6,0.45,0.45,0.25,0.95,0.1,0.6,0.45,0.05,0.1,0.4,0.45,0.6,0.3,0.45,0.15,0.45
37,0.2,0.0,0.5,0.6,0.6,0.55,0.15,1.0,0.15,0.75,0.5,0.15,0.15,0.4,0.45,0.35,0.45,0.5,0.25,0.5
38,0.1,0.1,0.8,0.25,0.75,0.55,0.25,0.9,0.15,0.85,0.8,0.15,0.2,0.65,0.5,0.2,0.1,0.5,0.55,0.8
39,0.2,0.3,0.55,0.35,0.75,0.7,0.4,0.95,0.3,0.55,0.6,0.45,0.35,0.4,0.4,0.2,0.15,0.6,0.75,0.55
40,0.05,0.4,0.7,0.2,0.85,0.8,0.25,0.95,0.25,0.65,0.65,0.25,0.25,0.75,0.4,0.4,0.1,0.7,0.8,0.65
41,0.15,0.15,0.8,0.25,0.65,0.4,0.05,0.95,0.5,0.8,0.7,0.0,0.05,1.0,0.2,0.25,0.15,0.5,0.65,0.95
42,0.0,0.15,0.95,0.25,0.7,0.6,0.2,0.85,0.5,0.65,0.8,0.15,0.2,0.95,0.35,0.35,0.05,0.45,0.75,1.0
43,0.0,0.2,0.9,0.2,0.65,0.5,0.25,0.95,0.4,0.6,0.8,0.3,0.2,1.0,0.25,0.3,0.3,0.25,0.65,0.95
44,0.0,0.2,0.95,0.05,0.45,0.45,0.1,0.9,0.25,0.9,1.0,0.65,0.15,1.0,0.1,0.15,0.65,0.1,0.45,0.95
45,0.05,0.3,0.8,0.15,0.5,0.45,0.05,0.85,0.35,0.85,1.0,0.7,0.15,0.9,0.2,0.15,0.8,0.25,0.5,0.95
46,0.05,0.2,0.95,0.35,0.8,0.8,0.05,0.7,0.6,0.8,0.9,0.55,0.2,0.9,0.25,0.05,0.8,0.25,0.65,1.0
47,0.1,0.25,0.95,0.2,0.85,0.8,0.05,0.7,0.6,0.75,1.0,0.8,0.15,0.9,0.3,0.05,0.8,0.2,0.7,0.9
48,0.1,0.35,1.0,0.35,0.75,0.65,0.1,0.7,0.5,0.7,0.95,0.7,0.3,0.9,0.45,0.15,0.7,0.4,0.5,0.9
49,0.1,0.25,0.9,0.2,0.85,0.65,0.15,0.7,0.65,0.7,0.8,0.6,0.35,0.75,0.45,0.3,0.75,0.55,0.35,0.95
50,0.05,0.3,0.85,0.25,0.95,0.9,0.15,0.95,0.75,0.85,0.95,0.75,0.5,0.8,0.75,0.15,0.8,0.4,0.35,0.95
51,0.1,0.45,0.85,0.15,0.95,0.9,0.25,0.85,0.8,0.65,0.85,0.6,0.6,0.7,0.8,0.1,0.7,0.45,0.4,0.95
52,0.05,0.55,0.9,0.25,1.0,0.95,0.3,0.95,0.75,0.6,0.9,0.55,0.4,0.65,0.85,0.05,0.7,0.5,0.25,0.75
53,0.1,0.7,0.95,0.3,0.95,0.8,0.4,1.0,0.85,0.55,0.8,0.5,0.25,0.55,0.65,0.1,0.6,0.7,0.5,0.75
54,0.05,0.6,0.95,0.25,0.95,0.65,0.4,0.95,0.8,0.45,0.6,0.45,0.25,0.6,0.65,0.05,0.5,0.75,0.6,0.9
55,0.1,0.85,0.9,0.1,0.85,0.45,0.55,1.0,0.9,0.3,0.45,0.2,0.4,0.35,0.4,0.2,0.15,0.65,0.55,0.7
56,0.1,0.8,0.9,0.4,0.85,0.3,0.7,0.95,0.9,0.4,0.25,0.2,0.15,0.25,0.35,0.1,0.05,0.7,0.7,0.55
57,0.05,0.6,0.95,0.6,0.9,0.45,0.55,0.95,0.75,0.4,0.4,0.05,0.05,0.35,0.35,0.2,0.05,0.45,0.55,0.65
58,0.05,0.45,0.95,0.55,0.85,0.85,0.5,0.95,0.65,0.65,0.55,0.05,0.1,0.6,0.45,0.25,0.05,0.45,0.5,0.9
59,0.05,0.3,0.7,0.5,0.75,0.9,0.45,0.95,0.6,0.75,0.7,0.15,0.1,0.65,0.6,0.35,0.15,0.4,0.4,0.9
60,0.05,0.15,0.65,0.55,0.6,0.6,0.4,0.9,0.65,0.85,0.8,0.2,0.15,0.8,0.6,0.3,0.35,0.3,0.3,0.95
61,0.05,0.45,0.7,0.45,0.8,0.5,0.5,0.7,0.7,0.65,0.5,0.4,0.2,0.6,0.4,0.25,0.35,0.55,0.5,0.75
62,0.05,0.55,0.6,0.45,0.7,0.65,0.4,0.7,0.65,0.55,0.3,0.4,0.1,0.55,0.35,0.55,0.4,0.65,0.7,0.45
63,0.0,0.4,0.65,0.5,0.8,0.8,0.2,0.75,0.35,0.65,0.5,0.25,0.1,0.65,0.55,0.7,0.6,0.7,0.5,0.35
64,0.05,0.3,0.6,0.45,0.8,0.85,0.15,0.55,0.45,0.7,0.6,0.3,0.3,1.0,0.55,0.6,0.6,0.5,0.55,0.6
65,0.0,0.25,0.6,0.65,0.8,0.7,0.35,0.45,0.75,0.75,0.4,0.35,0.35,0.9,0.25,0.45,0.35,0.25,0.65,0.45
66,0.05,0.15,0.6,0.35,0.5,0.85,0.2,0.35,0.75,0.9,0.4,0.15,0.4,0.95,0.5,0.7,0.7,0.15,0.3,0.5
67,0.2,0.15,0.55,0.5,0.6,0.6,0.35,0.5,0.75,0.9,0.15,0.15,0.65,0.9,0.5,0.6,0.6,0.35,0.4,0.4
68,0.3,0.15,0.35,0.45,0.6,0.6,0.55,0.55,0.65,0.9,0.25,0.15,0.7,0.8,0.35,0.55,0.75,0.3,0.35,0.4
69,0.15,0.1,0.55,0.2,0.7,0.4,0.8,0.15,0.7,0.95,0.25,0.35,0.7,0.85,0.6,0.4,0.8,0.6,0.7,0.4
70,0.05,0.2,0.65,0.2,0.6,0.4,0.8,0.15,0.75,0.9,0.1,0.35,0.65,1.0,0.8,0.3,0.9,0.7,0.9,0.35
71,0.1,0.1,0.7,0.1,0.55,0.4,0.7,0.0,0.7,0.95,0.1,0.15,0.6,1.0,0.65,0.55,0.95,0.65,0.95,0.35
72,0.25,0.15,0.75,0.2,0.5,0.3,0.65,0.0,0.85,0.95,0.0,0.1,0.6,0.95,0.8,0.65,0.95,0.6,0.85,0.2
73,0.15,0.25,0.7,0.4,0.6,0.25,0.75,0.1,0.8,0.85,0.15,0.05,0.75,0.95,0.95,0.5,0.85,0.65,0.7,0.4
74,0.15,0.4,0.9,0.55,0.8,0.1,0.7,0.3,0.95,0.75,0.2,0.0,0.85,1.0,1.0,0.25,0.5,0.75,0.45,0.15
75,0.05,0.55,0.75,0.65,0.7,0.2,0.85,0.25,0.8,0.75,0.15,0.05,0.9,0.85,0.95,0.2,0.45,0.65,0.2,0.05
76,0.05,0.75,0.75,0.65,0.9,0.35,0.85,0.35,0.75,0.7,0.25,0.1,0.7,0.8,1.0,0.35,0.35,0.55,0.25,0.05
77,0.2,0.8,0.45,0.9,0.95,0.35,0.75,0.4,0.65,0.55,0.25,0.1,0.65,0.6,0.9,0.4,0.5,0.65,0.2,0.05
78,0.35,0.65,0.3,0.9,0.85,0.5,0.55,0.65,0.5,0.6,0.2,0.15,0.6,0.3,0.95,0.4,0.5,0.6,0.35,0.1
79,0.3,0.9,0.6,0.7,0.95,0.6,0.6,0.55,0.35,0.45,0.25,0.05,0.4,0.35,0.95,0.15,0.4,0.7,0.1,0.15
80,0.3,0.9,0.75,0.45,1.0,0.4,0.75,0.45,0.4,0.35,0.3,0.1,0.45,0.25,0.95,0.05,0.25,0.6,0.05,0.05
81,0.2,0.95,0.55,0.7,0.95,0.5,0.45,0.5,0.3,0.4,0.35,0.05,0.55,0.15,0.95,0.2,0.2,0.7,0.1,0.15
82,0.35,0.95,0.55,0.6,0.75,0.45,0.45,0.55,0.55,0.55,0.5,0.25,0.55,0.35,0.75,0.45,0.4,0.75,0.2,0.25
83,0.3,0.85,0.35,0.55,0.8,0.45,0.6,0.5,0.4,0.5,0.6,0.1,0.6,0.15,0.75,0.5,0.25,0.6,0.0,0.15
84,0.4,0.85,0.35,0.45,0.85,0.3,0.7,0.45,0.5,0.5,0.55,0.2,0.75,0.3,0.75,0.6,0.5,0.6,0.15,0.1
85,0.2,0.95,0.6,0.6,0.95,0.25,0.6,0.3,0.65,0.55,0.4,0.05,0.75,0.25,0.45,0.7,0.6,0.35,0.2,0.0
86,0.2,0.85,0.55,0.55,0.95,0.45,0.65,0.4,0.55,0.6,0.4,0.05,0.7,0.4,0.6,0.55,0.4,0.4,0.25,0.1
87,0.25,1.0,0.7,0.7,0.9,0.25,0.65,0.3,0.75,0.55,0.25,0.05,0.75,0.4,0.2,0.4,0.4,0.2,0.3,0.05
88,0.2,0.95,0.65,0.6,0.95,0.25,0.6,0.25,0.85,0.55,0.15,0.0,0.8,0.35,0.2,0.5,0.2,0.3,0.35,0.1
89,0.25,0.9,0.65,0.8,0.95,0.3,0.65,0.25,0.85,0.7,0.1,0.05,0.9,0.35,0.25,0.7,0.2,0.15,0.4,0.05
90,0.35,0.85,0.55,0.8,0.8,0.25,0.5,0.3,0.75,0.6,0.15,0.25,0.85,0.4,0.4,0.6,0.15,0.25,0.55,0.15
91,0.25,0.7,0.75,0.9,0.65,0.1,0.5,0.1,0.6,0.7,0.0,0.35,0.9,0.25,0.2,0.9,0.1,0.1,0.75,0.1
92,0.15,0.6,0.7,1.0,0.6,0.25,0.5,0.15,0.4,0.75,0.0,0.4,0.75,0.25,0.15,0.9,0.0,0.05,0.85,0.15
93,0.25,0.7,0.65,1.0,0.75,0.15,0.6,0.3,0.5,0.85,0.2,0.35,0.75,0.15,0.15,0.85,0.1,0.1,0.65,0.2
94,0.05,0.8,0.55,1.0,0.75,0.15,0.35,0.2,0.65,0.85,0.3,0.3,0.85,0.1,0.1,0.8,0.15,0.1,0.6,0.45
95,0.0,0.9,0.6,0.95,0.85,0.05,0.55,0.2,0.7,0.95,0.45,0.3,0.95,0.15,0.0,0.95,0.15,0.3,0.4,0.35
96,0.1,0.95,0.65,0.9,0.7,0.1,0.35,0.15,0.65,0.9,0.4,0.3,1.0,0.15,0.1,0.9,0.2,0.15,0.6,0.35
97,0.05,0.9,0.75,1.0,0.65,0.25,0.2,0.05,0.7,1.0,0.2,0.15,0.95,0.25,0.1,0.7,0.2,0.15,0.5,0.4
98,0.0,0.95,0.7,0.95,0.6,0.65,0.25,0.2,0.7,1.0,0.25,0.15,1.0,0.6,0.35,0.75,0.25,0.1,0.5,0.5
99,0.05,1.0,0.85,0.95,0.6,0.75,0.2,0.2,0.5,0.95,0.3,0.1,0.95,0.65,0.3,0.5,0.4,0.1,0.4,0.5
