Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
22,0.85,0.5,0.35,0.45,0.4,0.5,0.75,0.45,0.2,0.7,0.35,0.2,0.15,0.2,0.25,0.65,0.5,0.8,0.35,0.55
23,0.9,0.4,0.55,0.5,0.1,0.45,0.5,0.55,0.5,0.55,0.5,0.15,0.15,0.15,0.1,0.55,0.45,0.8,0.15,0.35
24,0.9,0.6,0.65,0.55,0.15,0.45,0.4,0.6,0.55,0.55,0.5,0.2,0.2,0.2,0.05,0.5,0.55,0.75,0.25,0.15
25,0.9,0.6,0.7,0.6,0.05,0.5,0.5,0.4,0.5,0.65,0.45,0.2,0.25,0.1,0.25,0.35,0.45,0.5,0.2,0.15
26,0.8,0.65,0.65,0.55,0.05,0.75,0.65,0.2,0.25,0.6,0.25,0.25,0.3,0.2,0.05,0.4,0.3,0.45,0.2,0.2
27,0.9,0.35,0.7,0.5,0.05,0.75,0.65,0.3,0.55,0.55,0.3,0.35,0.35,0.25,0.05,0.3,0.35,0.65,0.25,0.3
28,0.75,0.3,0.45,0.55,0.1,0.8,0.9,0.25,0.65,0.85,0.1,0.25,0.65,0.25,0.35,0.5,0.15,0.35,0.05,0.05
29,0.95,0.2,0.35,0.65,0.25,0.7,0.75,0.2,0.95,0.65,0.0,0.35,0.7,0.3,0.55,0.5,0.15,0.15,0.0,0.0
30,0.95,0.2,0.25,0.65,0.15,0.55,0.7,0.15,0.9,0.5,0.05,0.3,0.75,0.2,0.55,0.45,0.15,0.2,0.0,0.05
31,0.85,0.25,0.15,0.7,0.2,0.5,0.55,0.05,0.85,0.35,0.15,0.25,0.8,0.15,0.4,0.4,0.25,0.15,0.05,0.1
32,0.95,0.35,0.2,0.65,0.5,0.65,0.45,0.05,0.85,0.5,0.3,0.2,0.8,0.15,0.2,0.3,0.25,0.25,0.05,0.35
33,0.8,0.1,0.25,0.45,0.4,0.6,0.5,0.05,0.7,0.45,0.2,0.05,0.7,0.3,0.15,0.25,0.25,0.25,0.2,0.5
34,1.0,0.1,0.3,0.35,0.4,0.65,0.7,0.15,0.7,0.65,0.15,0.0,0.7,0.25,0.3,0.2,0.35,0.4,0.3,0.65
35,1.0,0.35,0.4,0.45,0.45,0.65,0.6,0.15,0.65,0.65,0.4,0.1,0.9,0.1,0.35,0.2,0.5,0.45,0.3,0.7
36,1.0,0.1,0.2,0.45,0.4,0.15,0.7,0.3,0.65,0.25,0.45,0.1,0.55,0.3,0.45,0.4,0.7,0.6,0.55,0.65
37,1.0,0.15,0.5,0.2,0.4,0.35,0.7,0.25,0.6,0.35,0.55,0.2,0.3,0.35,0.45,0.55,0.75,0.8,0.45,0.7
38,0.95,0.25,0.6,0.25,0.4,0.25,0.7,0.25,0.6,0.15,0.45,0.15,0.3,0.45,0.55,0.5,0.75,0.65,0.5,0.75
39,0.75,0.0,0.45,0.25,0.45,0.05,0.55,0.1,0.4,0.1,0.55,0.05,0.4,0.75,0.8,0.15,0.9,0.7,0.75,0.55
40,0.75,0.05,0.65,0.3,0.45,0.0,0.6,0.25,0.5,0.15,0.45,0.3,0.6,0.85,1.0,0.0,0.9,0.55,0.65,0.35
41,0.95,0.05,0.65,0.45,0.65,0.05,0.6,0.55,0.65,0.2,0.45,0.3,0.6,0.75,1.0,0.1,0.7,0.4,0.5,0.5
42,0.9,0.0,0.55,0.2,0.5,0.0,0.5,0.3,0.45,0.3,0.65,0.3,0.45,0.6,0.95,0.1,0.85,0.45,0.55,0.5
43,1.0,0.0,0.45,0.35,0.4,0.05,0.9,0.45,0.65,0.3,0.2,0.15,0.7,0.6,0.9,0.15,0.55,0.4,0.4,0.05
44,0.95,0.05,0.6,0.15,0.15,0.1,0.8,0.2,0.6,0.3,0.3,0.3,0.75,0.55,0.7,0.3,0.7,0.3,0.4,0.2
45,0.95,0.1,0.65,0.3,0.2,0.2,0.85,0.3,0.6,0.4,0.4,0.4,0.9,0.45,0.6,0.45,0.55,0.2,0.25,0.3
46,0.8,0.05,0.55,0.5,0.35,0.25,0.85,0.3,0.75,0.55,0.35,0.4,0.7,0.4,0.45,0.45,0.6,0.05,0.25,0.35
47,0.75,0.05,0.5,0.45,0.3,0.35,0.7,0.25,0.75,0.45,0.25,0.4,0.55,0.5,0.3,0.3,0.5,0.15,0.5,0.2
48,0.75,0.1,0.45,0.5,0.45,0.4,0.85,0.4,0.8,0.45,0.35,0.5,0.75,0.5,0.35,0.4,0.2,0.35,0.4,0.35
49,0.8,0.05,0.45,0.5,0.3,0.5,0.6,0.15,0.65,0.5,0.5,0.6,0.8,0.6,0.45,0.5,0.2,0.4,0.5,0.55
50,0.85,0.2,0.7,0.25,0.25,0.75,0.7,0.05,0.7,0.65,0.7,0.6,0.95,0.3,0.6,0.7,0.25,0.3,0.35,0.95
51,0.65,0.35,0.7,0.55,0.4,0.6,0.45,0.2,0.8,0.6,0.45,0.4,0.8,0.45,0.5,0.45,0.4,0.45,0.6,0.8
52,0.55,0.45,0.75,0.45,0.45,0.6,0.35,0.05,0.5,0.35,0.5,0.45,0.9,0.4,0.4,0.55,0.4,0.45,0.6,0.8
53,0.75,0.7,0.8,0.65,0.15,0.45,0.05,0.1,0.15,0.2,0.3,0.6,0.85,0.65,0.25,0.2,0.65,0.65,0.8,0.9
54,0.8,0.7,0.6,0.6,0.15,0.4,0.0,0.2,0.25,0.1,0.5,0.6,1.0,0.4,0.15,0.4,0.45,0.55,0.65,0.9
55,0.7,0.55,0.5,0.5,0.05,0.45,0.0,0.1,0.1,0.2,0.65,0.4,0.95,0.4,0.15,0.55,0.25,0.35,0.65,0.8
56,0.9,0.4,0.15,0.15,0.15,0.9,0.0,0.0,0.05,0.25,0.8,0.15,0.75,0.1,0.05,0.85,0.1,0.15,0.5,0.55
57,1.0,0.3,0.1,0.2,0.25,1.0,0.0,0.05,0.25,0.05,0.9,0.2,0.45,0.0,0.0,0.95,0.05,0.15,0.45,0.4
58,0.95,0.25,0.1,0.4,0.4,0.9,0.05,0.25,0.35,0.0,0.95,0.1,0.4,0.1,0.1,0.95,0.1,0.5,0.35,0.4
59,0.85,0.2,0.3,0.5,0.2,0.95,0.3,0.35,0.15,0.0,1.0,0.05,0.65,0.3,0.4,0.9,0.0,0.25,0.45,0.55
60,0.65,0.15,0.3,0.8,0.15,0.8,0.3,0.55,0.15,0.05,0.95,0.2,0.6,0.35,0.5,0.8,0.05,0.4,0.5,0.65
61,0.7,0.2,0.2,0.55,0.25,0.65,0.3,0.5,0.2,0.05,0.8,0.3,0.7,0.3,0.35,0.7,0.0,0.35,0.55,0.35
62,0.95,0.05,0.35,0.55,0.25,0.55,0.45,0.35,0.2,0.1,0.8,0.25,0.75,0.2,0.5,0.6,0.0,0.7,0.25,0.75
63,0.9,0.15,0.2,0.45,0.2,0.65,0.8,0.5,0.25,0.05,0.7,0.05,0.8,0.15,0.05,0.75,0.1,0.75,0.2,0.8
64,0.8,0.05,0.1,0.45,0.05,0.75,0.8,0.55,0.15,0.2,0.8,0.1,0.85,0.15,0.0,0.9,0.0,0.75,0.2,0.75
65,0.8,0.05,0.1,0.45,0.1,0.75,0.8,0.65,0.1,0.25,0.75,0.4,0.9,0.25,0.0,0.85,0.05,0.8,0.1,0.7
66,0.9,0.25,0.05,0.8,0.25,0.5,0.65,0.5,0.05,0.3,0.75,0.55,0.85,0.25,0.0,0.95,0.0,0.7,0.1,0.9
67,0.95,0.6,0.35,0.85,0.15,0.4,0.5,0.6,0.2,0.35,0.6,0.6,0.8,0.25,0.05,0.95,0.1,0.75,0.15,0.8
68,1.0,0.75,0.45,0.9,0.05,0.45,0.5,0.45,0.1,0.3,0.75,0.65,0.75,0.25,0.1,0.9,0.05,0.65,0.4,0.85
69,1.0,0.8,0.5,0.95,0.05,0.55,0.45,0.55,0.25,0.35,0.85,0.65,0.45,0.35,0.1,0.8,0.1,0.5,0.2,0.75
70,0.95,0.85,0.7,0.95,0.15,0.5,0.55,0.55,0.25,0.3,0.65,0.45,0.3,0.55,0.0,0.75,0.15,0.4,0.3,0.9
71,0.9,0.9,0.7,0.95,0.15,0.35,0.35,0.4,0.35,0.65,0.5,0.7,0.05,0.4,0.05,0.85,0.15,0.25,0.4,0.75
72,0.6,0.85,0.85,0.65,0.25,0.15,0.25,0.2,0.3,0.7,0.4,1.0,0.05,0.2,0.2,0.85,0.55,0.1,0.7,0.8
73,0.75,0.9,0.85,0.75,0.4,0.1,0.25,0.25,0.35,0.6,0.6,1.0,0.05,0.1,0.15,0.9,0.5,0.1,0.55,0.55
74,1.0,0.7,0.6,0.85,0.45,0.1,0.5,0.1,0.5,0.9,0.85,1.0,0.05,0.3,0.05,0.9,0.1,0.0,0.5,0.2
75,0.9,0.65,0.6,0.85,0.45,0.05,0.45,0.4,0.45,0.9,0.95,0.95,0.15,0.2,0.05,0.85,0.15,0.05,0.4,0.15
76,0.65,0.7,0.6,0.85,0.3,0.05,0.7,0.35,0.4,0.9,0.95,0.95,0.1,0.4,0.15,0.75,0.05,0.35,0.35,0.15
77,0.8,0.8,0.4,0.8,0.3,0.1,0.8,0.55,0.5,0.85,0.85,0.95,0.1,0.3,0.25,0.6,0.05,0.2,0.3,0.15
78,0.85,0.9,0.35,0.7,0.25,0.1,0.85,0.6,0.6,0.85,0.9,0.8,0.05,0.3,0.35,0.7,0.2,0.0,0.25,0.15
79,0.85,0.9,0.45,0.55,0.55,0.2,0.6,0.4,0.5,0.8,0.7,0.9,0.25,0.2,0.25,0.6,0.25,0.1,0.3,0.35
80,0.9,0.85,0.5,0.4,0.55,0.25,0.65,0.35,0.45,0.95,0.65,0.8,0.15,0.3,0.3,0.7,0.1,0.2,0.25,0.35
81,0.8,0.9,0.65,0.3,0.6,0.3,0.75,0.15,0.2,0.85,0.45,0.9,0.2,0.25,0.1,0.7,0.25,0.65,0.1,0.2
82,0.8,0.85,0.35,0.55,0.7,0.55,0.7,0.15,0.3,0.85,0.2,0.8,0.25,0.45,0.2,0.5,0.2,0.35,0.2,0.45
83,0.9,0.6,0.4,0.25,0.7,0.5,0.5,0.0,0.15,0.75,0.05,0.7,0.05,0.55,0.1,0.65,0.25,0.2,0.0,0.45
84,0.8,0.6,0.25,0.5,0.5,0.4,0.4,0.0,0.3,0.65,0.1,0.6,0.2,0.55,0.0,0.6,0.2,0.35,0.05,0.2
85,0.95,0.55,0.4,0.6,0.55,0.4,0.4,0.05,0.5,0.7,0.15,0.5,0.3,0.75,0.05,0.55,0.35,0.45,0.25,0.0
86,0.85,0.65,0.35,0.7,0.4,0.35,0.7,0.0,0.5,0.6,0.25,0.7,0.55,0.55,0.05,0.75,0.35,0.5,0.2,0.15
87,0.9,0.85,0.15,0.8,0.1,0.3,0.8,0.05,0.5,0.65,0.35,0.7,0.75,0.3,0.15,0.65,0.5,0.65,0.15,0.15
88,0.9,0.9,0.0,1.0,0.05,0.05,0.85,0.0,0.55,0.55,0.65,0.6,0.9,0.1,0.2,0.7,0.55,0.5,0.15,0.2
89,1.0,0.9,0.0,0.95,0.15,0.0,0.75,0.05,0.4,0.75,0.6,0.8,0.8,0.0,0.2,0.6,0.7,0.55,0.05,0.2
90,0.95,0.6,0.05,0.9,0.3,0.05,0.95,0.0,0.25,0.75,0.6,0.75,0.9,0.05,0.05,0.85,0.9,0.8,0.2,0.3
91,1.0,0.65,0.05,0.6,0.45,0.1,0.95,0.0,0.2,0.95,0.45,0.75,1.0,0.1,0.05,0.95,0.95,0.95,0.3,0.3
92,1.0,0.8,0.05,0.45,0.4,0.05,1.0,0.0,0.15,0.95,0.7,0.6,0.9,0.15,0.2,0.9,0.95,0.95,0.4,0.3
93,0.8,0.75,0.1,0.45,0.45,0.15,0.95,0.1,0.3,1.0,0.55,0.35,0.55,0.15,0.5,0.9,0.95,1.0,0.55,0.3
94,0.7,0.7,0.05,0.65,0.5,0.35,0.75,0.15,0.35,0.95,0.3,0.4,0.3,0.25,0.45,0.95,0.9,0.95,0.75,0.15
95,0.5,0.5,0.05,0.6,0.75,0.25,0.9,0.2,0.55,0.95,0.15,0.1,0.35,0.35,0.3,0.95,0.75,0.9,0.95,0.2
96,0.45,0.5,0.05,0.65,0.75,0.15,0.85,0.1,0.55,0.95,0.2,0.05,0.25,0.35,0.4,0.85,0.65,0.8,0.85,0.2
97,0.35,0.7,0.0,0.75,0.75,0.2,0.95,0.0,0.45,0.9,0.3,0.15,0.1,0.15,0.7,0.9,0.55,0.95,0.75,0.35
98,0.55,0.6,0.05,0.5,0.75,0.1,0.75,0.05,0.6,0.75,0.45,0.35,0.0,0.25,0.85,0.95,0.7,0.95,0.55,0.3
99,0.7,0.4,0.05,0.45,1.0,0.0,0.7,0.05,0.85,0.85,0.35,0.25,0.0,0.05,0.85,1.0,0.8,0.95,0.6,0.3
