Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
26,0.8,0.4,0.55,0.6,0.65,0.55,0.35,0.4,0.85,0.2,0.1,0.1,0.05,0.75,0.85,0.85,0.1,0.2,0.1,0.0
27,0.75,0.15,0.55,0.65,0.65,0.6,0.05,0.15,0.85,0.05,0.15,0.3,0.05,0.6,0.85,0.75,0.05,0.1,0.05,0.1
28,0.8,0.1,0.55,0.9,0.8,0.75,0.0,0.1,0.8,0.1,0.3,0.2,0.05,0.45,0.85,0.65,0.05,0.1,0.15,0.05
29,0.85,0.05,0.6,0.95,0.75,0.8,0.05,0.05,0.65,0.0,0.5,0.45,0.15,0.55,0.7,0.4,0.25,0.15,0.15,0.05
30,0.95,0.2,0.55,0.8,0.7,0.8,0.05,0.15,0.65,0.1,0.55,0.45,0.25,0.65,0.6,0.3,0.4,0.1,0.5,0.2
31,0.95,0.3,0.7,1.0,0.8,0.7,0.25,0.15,0.5,0.1,0.4,0.55,0.25,0.55,0.65,0.4,0.25,0.15,0.7,0.1
32,1.0,0.15,0.45,0.95,0.55,0.9,0.0,0.05,0.8,0.05,0.45,0.55,0.55,0.35,0.45,0.55,0.3,0.1,0.65,0.35
33,1.0,0.25,0.6,0.95,0.75,0.8,0.0,0.15,0.65,0.15,0.4,0.25,0.4,0.65,0.5,0.55,0.35,0.1,0.5,0.3
34,0.95,0.35,0.8,1.0,0.6,0.75,0.0,0.05,0.7,0.35,0.5,0.4,0.6,0.75,0.5,0.6,0.55,0.2,0.65,0.3
35,0.95,0.45,0.7,0.95,0.45,0.7,0.0,0.2,0.65,0.2,0.55,0.5,0.45,0.7,0.6,0.65,0.55,0.35,0.75,0.35
36,1.0,0.5,0.75,0.85,0.45,0.65,0.05,0.15,0.6,0.3,0.55,0.35,0.55,0.65,0.7,0.5,0.65,0.55,0.85,0.3
37,0.95,0.55,0.55,0.75,0.5,0.45,0.0,0.1,0.75,0.3,0.7,0.1,0.45,0.7,0.7,0.6,0.5,0.6,0.7,0.4
38,1.0,0.7,0.7,0.6,0.7,0.55,0.0,0.5,0.55,0.6,0.4,0.0,0.25,0.65,0.25,0.6,0.7,0.95,0.9,0.5
39,0.95,0.9,0.45,0.6,0.55,0.5,0.15,0.45,0.75,0.3,0.5,0.0,0.1,0.8,0.3,0.5,0.5,0.8,0.75,0.55
40,1.0,0.95,0.5,0.35,0.7,0.4,0.1,0.35,0.8,0.2,0.65,0.1,0.05,0.65,0.35,0.35,0.7,0.65,0.5,0.7
41,1.0,0.9,0.3,0.4,0.6,0.45,0.2,0.35,0.65,0.15,0.6,0.0,0.15,0.7,0.3,0.45,0.65,0.7,0.6,0.6
42,0.9,0.95,0.15,0.6,0.45,0.55,0.35,0.3,0.75,0.3,0.6,0.05,0.4,0.7,0.3,0.7,0.7,0.75,0.4,0.5
43,0.75,0.95,0.05,0.6,0.45,0.55,0.3,0.5,0.85,0.3,0.6,0.0,0.4,0.85,0.2,0.6,0.7,0.85,0.6,0.6
44,0.75,0.9,0.15,0.65,0.5,0.55,0.15,0.35,0.75,0.4,0.45,0.1,0.45,0.6,0.4,0.7,0.6,0.8,0.65,0.75
45,0.65,0.9,0.25,0.55,0.5,0.4,0.1,0.4,0.9,0.35,0.4,0.05,0.45,0.5,0.5,0.65,0.6,0.9,0.75,0.9
46,0.85,0.55,0.25,0.5,0.6,0.4,0.4,0.5,0.8,0.0,0.2,0.05,0.4,0.35,0.65,0.45,0.95,0.85,0.4,0.65
47,0.8,0.4,0.25,0.55,0.2,0.8,0.55,0.4,0.6,0.0,0.05,0.1,0.7,0.7,0.3,0.6,0.8,0.95,0.4,0.45
48,0.9,0.45,0.35,0.5,0.2,0.75,0.65,0.2,0.7,0.0,0.15,0.2,0.5,0.55,0.45,0.6,0.75,0.95,0.4,0.55
49,0.75,0.3,0.5,0.75,0.1,0.85,0.75,0.25,0.35,0.0,0.0,0.5,0.75,0.4,0.6,0.55,0.9,0.95,0.4,0.35
50,0.8,0.35,0.6,0.9,0.1,0.9,0.6,0.2,0.25,0.05,0.0,0.7,0.65,0.3,0.7,0.4,0.85,1.0,0.45,0.25
51,0.45,0.55,0.75,0.65,0.0,0.9,0.4,0.4,0.4,0.15,0.05,0.5,0.75,0.45,0.6,0.7,0.55,0.95,0.55,0.5
52,0.45,0.65,0.75,0.5,0.0,0.85,0.35,0.45,0.55,0.1,0.05,0.45,0.7,0.55,0.4,0.65,0.4,1.0,0.65,0.6
53,0.6,0.85,0.65,0.5,0.1,0.9,0.05,0.2,0.7,0.1,0.15,0.4,0.45,0.5,0.45,0.55,0.4,1.0,0.9,0.9
54,0.55,0.95,0.8,0.2,0.05,0.9,0.0,0.15,0.8,0.1,0.1,0.15,0.4,0.75,0.3,0.8,0.25,1.0,0.9,0.95
55,0.65,1.0,0.85,0.1,0.05,1.0,0.0,0.05,0.8,0.15,0.05,0.05,0.35,0.9,0.3,0.85,0.05,1.0,0.65,0.95
56,0.65,0.95,0.65,0.3,0.05,1.0,0.05,0.05,0.8,0.15,0.1,0.1,0.55,0.8,0.65,0.7,0.2,0.95,0.85,1.0
57,0.45,0.95,0.7,0.15,0.05,1.0,0.1,0.1,0.8,0.2,0.0,0.25,0.6,0.9,0.75,0.9,0.1,0.95,0.95,0.95
58,0.6,0.95,0.7,0.15,0.3,0.9,0.1,0.0,0.85,0.4,0.0,0.2,0.6,0.75,0.75,0.75,0.15,1.0,1.0,0.95
59,0.65,0.9,0.75,0.2,0.45,1.0,0.2,0.1,0.9,0.25,0.15,0.2,0.65,0.85,0.7,0.75,0.2,0.95,0.95,0.8
60,0.5,0.95,0.95,0.15,0.5,0.9,0.2,0.0,0.8,0.25,0.25,0.1,0.5,0.85,0.9,0.95,0.2,0.75,0.9,0.9
61,0.55,0.95,0.75,0.05,0.6,0.8,0.1,0.1,0.95,0.2,0.55,0.15,0.3,1.0,0.95,1.0,0.15,0.7,0.8,0.9
62,0.55,1.0,0.95,0.0,0.5,0.9,0.15,0.05,0.9,0.25,0.6,0.25,0.4,1.0,0.75,0.9,0.05,0.65,0.75,0.95
63,0.4,0.95,0.9,0.05,0.45,0.65,0.05,0.0,0.9,0.5,0.4,0.3,0.5,0.9,0.85,0.95,0.35,0.5,0.65,0.85
64,0.45,0.95,0.95,0.2,0.65,0.75,0.1,0.0,0.9,0.4,0.6,0.5,0.55,1.0,0.75,0.9,0.0,0.35,0.5,0.85
65,0.25,0.95,0.95,0.15,0.5,0.65,0.05,0.1,0.9,0.4,0.3,0.3,0.7,0.95,0.75,0.95,0.15,0.7,0.7,1.0
66,0.35,0.9,0.95,0.15,0.6,0.55,0.0,0.25,0.95,0.6,0.4,0.4,0.7,0.8,0.9,1.0,0.0,0.55,0.55,0.95
67,0.45,0.85,0.95,0.1,0.75,0.6,0.05,0.45,1.0,0.8,0.5,0.5,0.6,0.65,0.95,0.85,0.0,0.5,0.45,0.85
68,0.6,0.8,0.8,0.05,0.7,0.75,0.15,0.45,0.95,0.65,0.55,0.6,0.8,0.55,0.9,0.75,0.0,0.3,0.45,0.9
69,0.7,0.8,0.75,0.1,0.8,0.75,0.2,0.6,0.85,0.6,0.55,0.8,0.85,0.55,0.9,0.7,0.1,0.2,0.4,1.0
70,0.75,0.8,0.85,0.2,0.85,0.85,0.0,0.75,0.85,0.9,0.7,0.8,1.0,0.5,0.85,0.5,0.2,0.25,0.35,0.95
71,0.95,0.9,0.9,0.1,0.7,0.75,0.05,0.7,0.85,0.85,0.8,0.9,1.0,0.6,0.65,0.45,0.1,0.45,0.35,1.0
72,0.9,0.75,0.85,0.15,0.55,0.75,0.15,0.7,0.85,0.75,0.85,0.8,0.95,0.55,0.4,0.5,0.05,0.5,0.3,0.95
73,1.0,0.75,0.65,0.15,0.3,0.75,0.25,0.65,0.75,0.55,0.85,0.9,0.9,0.55,0.35,0.65,0.05,0.65,0.4,1.0
74,1.0,0.8,0.3,0.0,0.3,0.7,0.25,0.85,0.8,0.55,0.85,0.95,0.65,0.45,0.6,0.6,0.2,0.55,0.45,0.9
75,0.9,0.75,0.35,0.1,0.45,0.65,0.25,0.85,0.6,0.55,0.85,1.0,0.7,0.4,0.55,0.5,0.2,0.55,0.55,0.85
76,0.7,0.6,0.4,0.1,0.5,0.95,0.2,0.7,0.35,0.4,0.65,0.95,0.8,0.5,0.4,0.6,0.35,0.6,0.7,0.7
77,0.45,0.45,0.5,0.3,0.55,1.0,0.1,0.5,0.15,0.25,0.5,0.9,0.95,0.55,0.15,0.75,0.55,0.7,0.7,0.95
78,0.4,0.55,0.5,0.1,0.6,1.0,0.0,0.45,0.0,0.1,0.35,0.65,0.9,0.15,0.2,0.55,0.65,0.5,0.9,0.9
79,0.6,0.7,0.25,0.05,0.85,0.95,0.2,0.65,0.0,0.15,0.7,0.55,0.85,0.15,0.25,0.4,0.4,0.25,0.8,0.95
80,0.65,0.7,0.2,0.1,0.8,0.95,0.25,0.7,0.15,0.15,0.7,0.8,0.85,0.45,0.15,0.4,0.05,0.2,0.85,0.75
81,0.8,0.85,0.1,0.1,0.9,0.95,0.05,0.6,0.2,0.3,0.85,0.95,0.7,0.45,0.15,0.1,0.05,0.2,0.9,0.75
82,0.75,0.7,0.3,0.1,0.65,0.8,0.1,0.8,0.1,0.05,0.8,0.95,0.65,0.3,0.25,0.25,0.15,0.3,1.0,0.5
83,0.85,0.7,0.4,0.2,0.55,0.85,0.05,0.85,0.05,0.0,0.9,0.85,0.55,0.1,0.2,0.2,0.0,0.45,1.0,0.6
84,0.7,0.4,0.35,0.3,0.55,0.65,0.05,0.8,0.15,0.0,0.85,0.65,0.8,0.1,0.3,0.15,0.1,0.45,1.0,0.35
85,0.85,0.55,0.35,0.35,0.3,0.7,0.05,0.85,0.1,0.0,0.6,0.75,0.7,0.15,0.35,0.15,0.15,0.4,0.95,0.55
86,0.7,0.7,0.15,0.2,0.25,0.7,0.15,1.0,0.0,0.1,0.55,0.55,0.8,0.05,0.15,0.3,0.05,0.4,0.95,0.85
87,0.9,0.85,0.1,0.15,0.1,0.65,0.2,0.95,0.05,0.15,0.35,0.45,0.5,0.0,0.15,0.25,0.05,0.15,0.8,0.9
88,0.85,0.85,0.3,0.45,0.1,0.65,0.2,0.95,0.0,0.2,0.4,0.3,0.5,0.05,0.1,0.3,0.1,0.1,0.85,0.75
89,0.85,0.75,0.4,0.5,0.25,0.65,0.3,0.95,0.05,0.15,0.4,0.3,0.35,0.0,0.0,0.3,0.1,0.2,0.9,0.7
90,0.85,0.8,0.5,0.55,0.3,0.8,0.25,1.0,0.2,0.3,0.6,0.4,0.45,0.05,0.0,0.05,0.1,0.25,0.9,0.55
91,0.7,0.5,0.5,0.55,0.65,0.65,0.2,0.95,0.2,0.4,0.55,0.25,0.3,0.05,0.05,0.15,0.1,0.4,0.75,0.75
92,0.7,0.7,0.65,0.6,0.55,0.8,0.15,0.75,0.1,0.35,0.65,0.3,0.35,0.15,0.0,0.2,0.15,0.2,0.7,0.6
93,0.7,0.65,0.3,0.2,0.65,0.9,0.05,0.75,0.05,0.4,0.5,0.1,0.25,0.35,0.15,0.2,0.15,0.1,0.7,0.7
94,0.6,0.7,0.2,0.35,0.6,1.0,0.1,0.65,0.15,0.4,0.6,0.2,0.2,0.3,0.1,0.0,0.2,0.1,0.75,0.5
95,0.55,0.7,0.25,0.3,0.75,0.9,0.05,0.6,0.2,0.35,0.8,0.4,0.15,0.35,0.1,0.0,0.15,0.0,0.65,0.4
96,0.5,0.75,0.1,0.35,0.6,0.8,0.05,0.7,0.3,0.4,0.65,0.25,0.0,0.3,0.25,0.05,0.15,0.05,0.85,0.2
97,0.4,0.8,0.2,0.25,0.65,0.5,0.15,0.65,0.4,0.25,0.65,0.25,0.15,0.25,0.2,0.0,0.05,0.2,0.9,0.2
98,0.6,0.55,0.4,0.65,0.4,0.35,0.25,0.6,0.25,0.1,0.45,0.45,0.1,0.15,0.6,0.0,0.0,0.05,0.85,0.3
99,0.6,0.5,0.4,0.55,0.4,0.3,0.15,0.75,0.2,0.1,0.45,0.45,0.1,0.25,0.7,0.05,0.05,0.1,0.85,0.2
